name,address,rating,totalReviews,reviewsScraped,phone,website,category,priceLevel,lat,lng,googleMapsUrl
"Zeta cafe - Grand Cordela Hotel Bandung","Jl. Soekarno-Hatta No.791, Babakan Penghulu, Kec. Cinambo, Kota Bandung, Jawa Barat 40293, Indonesia",4.3,3,3,"+62 22 87883788","","Kafe","",-6.9366611,107.6880998,"https://www.google.com/maps/search/?api=1&query=Zeta%20cafe%20-%20Grand%20Cordela%20Hotel%20Bandung&query_place_id=ChIJxYUivFzDaC4RBVx6uLbVRUQ"
"Cafe Bagja","Jl. Cijawura Hilir No.4, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",4.3,3,3,"+62 877-2218-2268","","Kafe","",-6.9561536,107.6540954,"https://www.google.com/maps/search/?api=1&query=Cafe%20Bagja&query_place_id=ChIJYwpEri_oaC4ReFYaRZnl1nk"
"My Home Cafe & Karaoke","Gor BMR H.kusmana, Jl. Raya Derwati No.36, Derwati, Kec. Rancasari, Kota Bandung, Jawa Barat 40296, Indonesia",4.1,193,100,"+62 878-6121-2122","","Jasa penyewaan peralatan karaoke","$$",-6.9649582,107.6824576,"https://www.google.com/maps/search/?api=1&query=My%20Home%20Cafe%20%26%20Karaoke&query_place_id=ChIJb7AbQ4jCaC4Rfca5HIdGeoA"
"Balingbing cafe","Jl. Desa Cipadung No.b13, RT.2/RW.011 Kel, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",5,1,1,"","","Kafe","",-6.9239806,107.7194375,"https://www.google.com/maps/search/?api=1&query=Balingbing%20cafe&query_place_id=ChIJ2YBm_HrdaC4RYnsjS0kghVI"
"Amigos Cafe","Jl.Sadang,Ka.Sadang kav Biofarma RT 004/011, Cinunuk, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40624, Indonesia",4.3,4,4,"+62 822-1925-4238","","Restoran","",-6.9267676,107.7283478,"https://www.google.com/maps/search/?api=1&query=Amigos%20Cafe&query_place_id=ChIJY6NKs-PDaC4RPVSfq3y_Oy4"
"Cafe kadarieu","JL. Terusan GBI, No. 124 RT. 04 RW. 05, Bodogol, Ciwastra, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",5,2,2,"","","Kedai Kopi","",-6.9644523,107.6726094,"https://www.google.com/maps/search/?api=1&query=Cafe%20kadarieu&query_place_id=ChIJb7jAREfDaC4RhNARPJqAfYk"
"Cafe Triple C","2MV9+RF5, Jl. Propelat Raya, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.5,10,10,"+62 821-1408-2121","","Kafe","",-6.9554763,107.6687346,"https://www.google.com/maps/search/?api=1&query=Cafe%20Triple%20C&query_place_id=ChIJbebPby_paC4R2AtB9ARk9Mc"
"Seimbang Cafe & Coffee","Jl. Rancasawo No.75A, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,7,7,"","","Kedai Kopi","",-6.9579582,107.6712225,"https://www.google.com/maps/search/?api=1&query=Seimbang%20Cafe%20%26%20Coffee&query_place_id=ChIJNdeDuZ3DaC4RZYkKU42bMC8"
"Cempaka Cafe","Jl. Manisi, Pasir Biru, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",3.8,23,23,"","","Kafe","",-6.9248014,107.7208967,"https://www.google.com/maps/search/?api=1&query=Cempaka%20Cafe&query_place_id=ChIJ--iRRyvDaC4RRnUJ-f81lAM"
"Family Love Café","summarecon ruko, Jl. Magna Timur No.12, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.8,4,4,"+62 897-0528-777","http://www.instagram.com/happyfamilycafe","Kedai Kopi","",-6.9574608,107.6892013,"https://www.google.com/maps/search/?api=1&query=Family%20Love%20Caf%C3%A9&query_place_id=ChIJ-1pBOeznaC4RFdzShh6vAX8"
"Cafe Metro","Ruko Metro, Jl. Soekarno-Hatta, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",4.3,15,15,"","","Pujasera","",-6.9394031,107.6669238,"https://www.google.com/maps/search/?api=1&query=Cafe%20Metro&query_place_id=ChIJeQmIpB3oaC4Rq9KhIJAZHTU"
"Ghanifa Cafe","Jl. Mercury Indah Timur No.RT.001/004, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",4.2,38,38,"+62 812-2232-705","","Kafe","",-6.9391148,107.6694902,"https://www.google.com/maps/search/?api=1&query=Ghanifa%20Cafe&query_place_id=ChIJvQm4sonDaC4RT6ZNNdeF1nA"
"D'DoQDoQ Cafe","The Suites Apartemen Lantai EGF Blok E No.06, Jalan Soekarno-Hatta 689, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40181, Indonesia",5,1,1,"+62 812-2074-4409","","Kafe","",-6.938201,107.659039,"https://www.google.com/maps/search/?api=1&query=D'DoQDoQ%20Cafe&query_place_id=ChIJTc3jYBroaC4RLjm3Ic8IJ4A"
"Cafe 90's","2MQ9+F28, Gg umbuk, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,1,1,"","","Kedai Sarapan & Makan Siang","",-6.9613329,107.6675662,"https://www.google.com/maps/search/?api=1&query=Cafe%2090's&query_place_id=ChIJMTT9GXLpaC4RU8shYi7M5Ps"
"cafe munjul 2","3P96+WXM, Gg. Sastradinata, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",4.3,76,76,"+62 878-2793-4999","","Restoran","$",-6.9299327,107.7166945,"https://www.google.com/maps/search/?api=1&query=cafe%20munjul%202&query_place_id=ChIJI-1R-ynDaC4Ri90IFXyhIqg"
"Nyamil Cafe & Resto","Jl. Soekarno-Hatta No.779, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40292, Indonesia",5,2,2,"","","Restoran Indonesia","",-6.9372467,107.6814561,"https://www.google.com/maps/search/?api=1&query=Nyamil%20Cafe%20%26%20Resto&query_place_id=ChIJW9zxVeTDaC4RWcGPNcLedJc"
"Aprilia Cafe And Resto","Metro kitchen sf a1 ( lt. 2) metro indah mall, Jl. Soekarno-Hatta, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.1,31,31,"+62 878-1731-4667","","Kafe","",-6.9431328,107.6589232,"https://www.google.com/maps/search/?api=1&query=Aprilia%20Cafe%20And%20Resto&query_place_id=ChIJc9HADonpaC4R-iEwDKCTdGU"
"Rumah Ustadz H. Muhammad Buron","Jl. Embah Jaksa No.237, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40615, Indonesia",,0,0,"","","Ruang Kerja Bersama","",-6.9243031,107.7167385,"https://www.google.com/maps/search/?api=1&query=Rumah%20Ustadz%20H.%20Muhammad%20Buron&query_place_id=ChIJKzgvTQDDaC4R_WKLLmz1j-c"
"Cafe Green White","3P88+P3W, Cipadung Wetan, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.9,33,33,"+62 821-9199-9724","","Kafe","",-6.9331257,107.7152067,"https://www.google.com/maps/search/?api=1&query=Cafe%20Green%20White&query_place_id=ChIJBWECcNvDaC4RUViPjodqBeI"
"WARMA cafe","Jl. Cimincrang No.3, Cimenerang, Kec. Gedebage, Kota Bandung, Jawa Barat 40292, Indonesia",5,4,4,"","","Kafe","",-6.9391372,107.7063016,"https://www.google.com/maps/search/?api=1&query=WARMA%20cafe&query_place_id=ChIJmWP-mTXDaC4ReRXY35UJ-jM"
"Surabi Kedoel x Kedoel Coffee","Jl. Pertamina No.1, Cipadung Wetan, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.3,86,86,"+62 889-7107-1373","https://instagram.com/kedoelbdg","Kedai Kopi","",-6.9322271,107.7130543,"https://www.google.com/maps/search/?api=1&query=Surabi%20Kedoel%20x%20Kedoel%20Coffee&query_place_id=ChIJ1R6sN8rDaC4RRigb242wfkc"
"Cafe Kreesna","Jl. Soekarno-Hatta No.731, Cipadung Wetan, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",5,5,5,"+62 851-7688-2212","","Restoran","",-6.9352983,107.7115632,"https://www.google.com/maps/search/?api=1&query=Cafe%20Kreesna&query_place_id=ChIJqcJaJQDDaC4RspLyPwYQffs"
"Gultic Cafe n Resto","3M9H+XVJ, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",4.8,11,11,"","","Kafe","",-6.930031,107.6796332,"https://www.google.com/maps/search/?api=1&query=Gultic%20Cafe%20n%20Resto&query_place_id=ChIJT-ayLpHDaC4RB4qFYdxJFsk"
"Selaras Cafe","The Suites Apartment, Suite E, Blok GF No.9, Jalan Soekarno Hatta Blok No.689, Jatisari, Buahbatu, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40612, Indonesia",4.7,3,3,"+62 838-2043-3309","","Kafe","",-6.938196,107.659181,"https://www.google.com/maps/search/?api=1&query=Selaras%20Cafe&query_place_id=ChIJr87B7hroaC4Re7paDGSWw4I"
"Sekawan Kopi & Space","3MC7+VVR, Jl. Pratista Timur VIII, Antapani Kidul, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia",4.8,430,100,"","","Kedai Kopi","",-6.9277665,107.6646276,"https://www.google.com/maps/search/?api=1&query=Sekawan%20Kopi%20%26%20Space&query_place_id=ChIJg02zX6XpaC4RPkQyqjF3Scs"
"Papuri Food Market","cafe, Progresif Sport Centre, Papuri, Babakan Penghulu, Cinambo, Bandung City, West Java 40293, Indonesia",5,11,11,"+62 819-0316-5363","","Kedai Kopi","",-6.9332166,107.6844067,"https://www.google.com/maps/search/?api=1&query=Papuri%20Food%20Market&query_place_id=ChIJe_EYb_3DaC4Rji8pMOmYMuA"
"Waroenk Cafe Yayang","Jl. AH. Nasution No.519B, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40164, Indonesia",4,136,100,"","","Restoran","",-6.9338959,107.7166364,"https://www.google.com/maps/search/?api=1&query=Waroenk%20Cafe%20Yayang&query_place_id=ChIJe2wjVzTDaC4R3xD6zhAebx4"
"Cafe Alfatih","3M7F+WVX, Cisaranten Endah, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",5,1,1,"","","Kedai Kopi","",-6.9351386,107.6747395,"https://www.google.com/maps/search/?api=1&query=Cafe%20Alfatih&query_place_id=ChIJKR2rzzTDaC4RYMbgjy0CHjQ"
"Cafe Dua Sejoli Bandung","Carwash Liberty, Jalan Gedebage Selatan no. 56, Rancabolang Gedebage, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4,25,25,"","","Kafe","",-6.9610412,107.6866086,"https://www.google.com/maps/search/?api=1&query=Cafe%20Dua%20Sejoli%20Bandung&query_place_id=ChIJYcX3p47CaC4RQgAZA9lP2XM"
"JEDA CAFE","Ruko Parakan Mas, Jl. Antapani City Raya No.11, RT.5/RW.24, Antapani Tengah, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia",5,7,7,"","","Kedai Kopi","",-6.9277971,107.6655774,"https://www.google.com/maps/search/?api=1&query=JEDA%20CAFE&query_place_id=ChIJX7ltdgDpaC4RZ9JTSWDVCN0"
"Buff Cafe Indonesia","Jl. Saturnus Tengah No.18, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40211, Indonesia",5,14,14,"+62 896-3254-4807","","Kedai Kopi","",-6.9514182,107.6654877,"https://www.google.com/maps/search/?api=1&query=Buff%20Cafe%20Indonesia&query_place_id=ChIJuzRf35TpaC4RbJgKcQe8m1U"
"Rajut pelangi store","Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",,0,0,"+62 895-3203-05010","","Ruang Kerja Bersama","",-6.9580276,107.6544962,"https://www.google.com/maps/search/?api=1&query=Rajut%20pelangi%20store&query_place_id=ChIJT8YilaLpaC4RY_gVaEhXa0A"
"Coworking space","Jl. GBA 2 No.3, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",2.5,2,2,"+62 895-6320-25000","","Asosiasi/organisasi","",-6.9697629,107.6551044,"https://www.google.com/maps/search/?api=1&query=Coworking%20space&query_place_id=ChIJK2yXt_vpaC4RWvSuFALNtI0"
"Vasa Cafe (Coffee & Mabar)","Jl. Parakansaat ll No.253, Cisaranten Endah, Kec. Arcamanik, Kota Bandung, Jawa Barat 46023, Indonesia",4.7,7,7,"+62 896-3254-4807","","Kedai Kopi","",-6.9344995,107.6682537,"https://www.google.com/maps/search/?api=1&query=Vasa%20Cafe%20(Coffee%20%26%20Mabar)&query_place_id=ChIJLVoAkxLpaC4RxbnSvMYSzpA"
"Color Box Bandung","Jl. Tata Surya No.4B, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",5,1,1,"","","Ruang Kerja Bersama","",-6.9427614,107.6670868,"https://www.google.com/maps/search/?api=1&query=Color%20Box%20Bandung&query_place_id=ChIJv-PTT5bpaC4RFZyORt-yO-I"
"Venus Cafe","Estate, Jalan Venus Raya No. 1 Metro, Jl. Soekarno-Hatta, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286, Indonesia",4,155,100,"+62 812-2342-4492","","Kafe","",-6.9399459,107.6672808,"https://www.google.com/maps/search/?api=1&query=Venus%20Cafe&query_place_id=ChIJ1xj_vh3oaC4RJPBOTjkOCmk"
"Coworking K-10","3M55+7XP, Jl. MTC VIII, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",5,1,1,"","","Kedai Kopi","",-6.9417941,107.6599441,"https://www.google.com/maps/search/?api=1&query=Coworking%20K-10&query_place_id=ChIJN0ZMyorpaC4RqWUAkJB3zbA"
"Cafe Teuvo","Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat, Indonesia",4.8,40,40,"+62 813-8588-3297","","Kedai Kopi","",-6.9594187,107.700211,"https://www.google.com/maps/search/?api=1&query=Cafe%20Teuvo&query_place_id=ChIJaZ27FfHCaC4RvluFQGa0-HU"
"Nadir Cafe","Jl. Riung Mungpulung III No.100, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.7,63,63,"+62 812-2154-1213","https://instagram.com/nadir.cafe?igshid=fr5615ipsrie","Kafe","",-6.9458001,107.6828938,"https://www.google.com/maps/search/?api=1&query=Nadir%20Cafe&query_place_id=ChIJD2Z0WMnDaC4R9BdSFQT3NBo"
"Rock Star Music Cafe","Kw. Niaga Metro Trade Center, Jl. Soekarno-Hatta No. G. 25, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",4.4,529,100,"+62 22 7507424","","Kafe","",-6.9429099,107.6595515,"https://www.google.com/maps/search/?api=1&query=Rock%20Star%20Music%20Cafe&query_place_id=ChIJ8YLomBnoaC4RnY5wGH7kJNM"
"Cafe Bintang Kehidupan","Jl. Aria Utama No.5, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",4.9,21,21,"+62 815-7211-5999","","Kafetaria","",-6.9405119,107.6726148,"https://www.google.com/maps/search/?api=1&query=Cafe%20Bintang%20Kehidupan&query_place_id=ChIJj570meLDaC4R34Gq5kBaFHs"
"S'four Cafe Cipamokolan","Jl. Raya Cipamokolan No.32, RW.001/008, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",5,42,42,"+62 823-1807-8009","","Kafe","",-6.9430937,107.677075,"https://www.google.com/maps/search/?api=1&query=S'four%20Cafe%20Cipamokolan&query_place_id=ChIJ-dorcADDaC4RE2-T-wuJLNo"
"Rush Lush Resto & Cafe","Jl. Ciwastra No.184A, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat 40287, Indonesia",4.6,3290,100,"+62 822-9900-0223","","Restoran","",-6.9599541,107.6616546,"https://www.google.com/maps/search/?api=1&query=Rush%20Lush%20Resto%20%26%20Cafe&query_place_id=ChIJSd32SVrpaC4Rg8pVkYLgNbQ"
"Harade Cafe & Resto Steak Bandung","Jl. Raya Cibiru No.3, Cibiru Hilir, Kec. Cileunyi, Kota Bandung, Jawa Barat 40624, Indonesia",4.8,594,100,"+62 822-1000-8812","https://linktr.ee/haradecaferesto","Restoran Steak","",-6.933939,107.7224286,"https://www.google.com/maps/search/?api=1&query=Harade%20Cafe%20%26%20Resto%20Steak%20Bandung&query_place_id=ChIJnWXqi4LDaC4RZPurmp2B3Ag"
"Masterpiece Billiard & Cafe","Metro Indah Mall, Jl. Sekejati No.4-5 Lantai 1, Blok P, Sekejati, Buahbatu, Bandung City, West Java 40286, Indonesia",4.4,180,100,"+62 895-3868-54942","","Klub Biliar","",-6.9427026,107.6588189,"https://www.google.com/maps/search/?api=1&query=Masterpiece%20Billiard%20%26%20Cafe&query_place_id=ChIJeTVildXpaC4RVAs8hls1UtQ"
"Famous Cafe (Blackramen Famous & Pizza)","Jl. Cingised, RT.001/RW.003, Cisaranten Endah, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",4.9,108,100,"+62 812-9757-0244","https://blackramenfamouspizza.com/","Kafe","",-6.9280191,107.6723388,"https://www.google.com/maps/search/?api=1&query=Famous%20Cafe%20(Blackramen%20Famous%20%26%20Pizza)&query_place_id=ChIJyyfRJbvDaC4RwE2jNtcGTEY"
"Cafe Sumur 68 (Kedai Susu Murni)","Jl. Riung Arum Tim. VI No.68, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",5,35,35,"","","Kafe","",-6.9467809,107.6812875,"https://www.google.com/maps/search/?api=1&query=Cafe%20Sumur%2068%20(Kedai%20Susu%20Murni)&query_place_id=ChIJu7PehDzDaC4RNK1iC6QLim0"
"PT TELESYS INDONESIA","Jl. Rumas Sakit.108 GD 13D1, Pakemitan, Ujung Berung, Kec. Cinambo, Kota Bandung, Jawa Barat, Indonesia",,0,0,"","","Ruang Kerja Bersama","",-6.9274926,107.6927929,"https://www.google.com/maps/search/?api=1&query=PT%20TELESYS%20INDONESIA&query_place_id=ChIJ12G6PQDDaC4RLes-oznWYDg"
"Warung Sarerea - wifi.id 100Mbps (ssid:pilarnet)","Jl. Pilar Utara No.1 Ds, Cibiru Hilir, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40626, Indonesia",4.7,7,7,"+62 897-4415-459","","Restoran Indonesia","",-6.9394466,107.7200273,"https://www.google.com/maps/search/?api=1&query=Warung%20Sarerea%20-%20wifi.id%20100Mbps%20(ssid%3Apilarnet)&query_place_id=ChIJZbwCFcLDaC4RVEF3cZkDaSk"
"Pondok Kreatif Cisaranten","Jl. Cisaranten Indah, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",4.7,12,12,"+62 22 63726707","","Ruang Kerja Bersama","",-6.9163418,107.6828783,"https://www.google.com/maps/search/?api=1&query=Pondok%20Kreatif%20Cisaranten&query_place_id=ChIJd0V3ok_daC4RlELlqL_E9es"
"The People's Cafe - Summarecon Mall Bandung","Jl. Bulevar Selatan Barat No.75-89, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40294, Indonesia",4.9,865,100,"+62 811-1705-7563","https://www.ismaya.com/brands/the-peoples-cafe","Restoran","",-6.9550646,107.6972466,"https://www.google.com/maps/search/?api=1&query=The%20People's%20Cafe%20-%20Summarecon%20Mall%20Bandung&query_place_id=ChIJdQzPUOLDaC4RW34CvAXWiII"
"ITB Innovation Park Project","2MWW+G9, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat, Indonesia",5,9,9,"","http://dkst.itb.ac.id/","Perguruan Tinggi","",-6.9536865,107.6959504,"https://www.google.com/maps/search/?api=1&query=ITB%20Innovation%20Park%20Project&query_place_id=ChIJkc9WoMbDaC4RL4p5_KqPeKA"
"2NR TOUR TRAVEL","Gg. Harapan III No.42 G, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",,0,0,"+62 896-1103-7711","","Ruang Kerja Bersama","",-6.9171954,107.6831878,"https://www.google.com/maps/search/?api=1&query=2NR%20TOUR%20TRAVEL&query_place_id=ChIJWYmpDQDdaC4RZkmcCS5O3wI"
"Ikanika Cafe & Resto","Jl. Terusan Saluyu No.9, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",5,84,84,"+62 851-2804-2681","https://linktr.ee/IKANIKACAFE","Kafe","",-6.9504412,107.6774073,"https://www.google.com/maps/search/?api=1&query=Ikanika%20Cafe%20%26%20Resto&query_place_id=ChIJTxbE8TLDaC4R-I7t0qAQXdA"
"Wawan house","2PXG+FCQ, Jl. Mitra Setia I, Cinunuk, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40624, Indonesia",,0,0,"","","Ruang Kerja Bersama","",-6.9512991,107.726104,"https://www.google.com/maps/search/?api=1&query=Wawan%20house&query_place_id=ChIJn2ceYwDDaC4RZMEPxqRiZjM"
"NgoPri Galeryliez","Jl. Jeruk IV, Cinunuk, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat, Indonesia",4,4,4,"+62 812-2456-9124","","Ruang Kerja Bersama","",-6.9500685,107.7290564,"https://www.google.com/maps/search/?api=1&query=NgoPri%20Galeryliez&query_place_id=ChIJD8VcuhDDaC4R4yU4zWH85Ck"
"HABER CAFE & RESTO","Jl. Raya Cipadung No.455, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia",4.8,456,100,"+62 896-5577-3671","https://habercafeandresto.carrd.co/","Restoran","",-6.9306348,107.7129043,"https://www.google.com/maps/search/?api=1&query=HABER%20CAFE%20%26%20RESTO&query_place_id=ChIJuRJELwDDaC4RcYqvzQT0pJY"
"Kost Kontrakan Buana Studios Co-Working Co-Living Space","Jl. Bunga Mas No.6, RT.7/RW.1, Mekar Mulya, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",5,1,1,"+62 857-2050-2217","https://t.me/buanacoliving","Ruang Kerja Bersama","",-6.9247215,107.7018359,"https://www.google.com/maps/search/?api=1&query=Kost%20Kontrakan%20Buana%20Studios%20Co-Working%20Co-Living%20Space&query_place_id=ChIJH0hKuQLDaC4REYPracLiRiE"
"GITS.ID (PT GITS Indonesia)","Summarecon Bandung, Jl. Magna Timur No.106, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40294, Indonesia",4.6,133,100,"","https://gits.id/","Perusahaan Software","",-6.9594455,107.6896015,"https://www.google.com/maps/search/?api=1&query=GITS.ID%20(PT%20GITS%20Indonesia)&query_place_id=ChIJm6X5Im_oaC4Rl_TTqfP0jRE"
"SINERGI Coffee & Co Working Space","Cluster Magna commercial blok MC 95, Summarecon, Bandung, Kota Bandung, Jawa Barat, Indonesia",5,10,10,"+62 811-2256-804","","Kafe seni","",-6.959695,107.6892919,"https://www.google.com/maps/search/?api=1&query=SINERGI%20Coffee%20%26%20Co%20Working%20Space&query_place_id=ChIJ_TaPxwrDaC4RYfbkWW62Xgo"
"Waroeng Bako Coffee (BANDREK KOPI)","Jalan Pertamina Block L 1 Cipadung, Jl. Pertamina Kom Patra Asri No.1 block L, Cipadung Wetan, Kec. Panyileukan, Kota Bandung, Jawa Barat 40614, Indonesia",4.6,609,100,"+62 817-627-262","http://www.waroengbako.co.id/","Kedai Kopi","$$",-6.9332768,107.7135189,"https://www.google.com/maps/search/?api=1&query=Waroeng%20Bako%20Coffee%20(BANDREK%20KOPI)&query_place_id=ChIJiwA4cSjDaC4Rk3BIk7dcHIA"
"ABBASY CAFE","2PX2+63V, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.8,5,5,"+62 815-7303-0344","","Kedai Sarapan & Makan Siang","",-6.9518796,107.7001779,"https://www.google.com/maps/search/?api=1&query=ABBASY%20CAFE&query_place_id=ChIJ7QZE1hnDaC4RdDLHbFTUmCM"
"GreenLight Cafe","Jl. Manisi Jl. Babakan Dangdeur No.24, RT.4/RW.4, Pasir Biru, Kec. Cibiru, Kota Bandung, Jawa Barat 40615, Indonesia",4.3,10,10,"","","Kafe","",-6.9298988,107.7210332,"https://www.google.com/maps/search/?api=1&query=GreenLight%20Cafe&query_place_id=ChIJ92R6QynDaC4RtimY6IWD7R8"
"GOOD IDEA HUB","Jl. Permata Bumi Raya No.15, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",4.6,76,76,"","http://wearegood.id/","Ruang Kerja Bersama","",-6.9185386,107.6832635,"https://www.google.com/maps/search/?api=1&query=GOOD%20IDEA%20HUB&query_place_id=ChIJhzXxVE7daC4R4XteohI0OhY"
"Starlight Cafe & Blessing Studio","Ruko Magna Commercial, Jl. Magna Timur no 97, Summarecon, Rancabolang, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",5,1,1,"+62 877-8085-6926","","Kedai Kopi","",-6.9597192,107.6892915,"https://www.google.com/maps/search/?api=1&query=Starlight%20Cafe%20%26%20Blessing%20Studio&query_place_id=ChIJ2UfYdADDaC4R1plrftgIurY"
"Co-Working Space - Kecamatan Rancasari","3M2F+MVW, Jl. Santosa Asih, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",5,1,1,"","","Ruang Kerja Bersama","",-6.9482596,107.6746909,"https://www.google.com/maps/search/?api=1&query=Co-Working%20Space%20-%20Kecamatan%20Rancasari&query_place_id=ChIJi06esFHDaC4RV3-6RFb4z-Y"
"Eastbound Space","Ruko Ruby Commercial No.166, Jl. Sentra Raya Barat, Summarecon Bandung, Kec. Gedebage, Kota Bandung, Jawa Barat 40294, Indonesia",4.5,12,12,"+62 812-2050-4964","","Ruang berkarya","",-6.9576853,107.6947914,"https://www.google.com/maps/search/?api=1&query=Eastbound%20Space&query_place_id=ChIJaS74Ku7DaC4RS5r8rMEL5c0"
"Agate","Kawasan Summarecon Bandung, Level Up Building, Jl. Sentra Raya Barat No.kav. 2B, Cisaranten Kidul, Kec. Gedebage, Kota Bandung, Jawa Barat 40295, Indonesia",4.7,257,100,"+62 22 87504997","https://agate.id/","Perusahaan Software","",-6.9535948,107.697272,"https://www.google.com/maps/search/?api=1&query=Agate&query_place_id=ChIJxfmBifHDaC4RE95BLViKOKI"
"Koat Coffee Bandung","Jl. Cilameta No.18, Cimenerang, Kec. Gedebage, Kota Bandung, Jawa Barat 40626, Indonesia",4.4,586,100,"+62 857-2705-5606","http://instagram.com/koatcoffee.idn","Kedai Kopi","",-6.9454712,107.7056237,"https://www.google.com/maps/search/?api=1&query=Koat%20Coffee%20Bandung&query_place_id=ChIJUaTNRgDDaC4Rjs56Gcecu8A"
"Ruang Cafe","3P7G+8QF, Jl. Pandanwangi, Cibiru Wetan, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat, Indonesia",5,19,19,"+62 857-3004-190","","Restoran Indonesia","",-6.936695,107.72693,"https://www.google.com/maps/search/?api=1&query=Ruang%20Cafe&query_place_id=ChIJqau4-HLDaC4Rftjeu11C9Yo"
"Rasain Cafe","2MM6+RQ9, Jl. Banyu Biru, Mekarjaya, Kec. Rancasari, Kota Bandung, Jawa Barat 50664, Indonesia",5,2,2,"+62 857-2421-2657","","Kafe","",-6.9654545,107.6619959,"https://www.google.com/maps/search/?api=1&query=Rasain%20Cafe&query_place_id=ChIJ-dxO8OzpaC4R43q5ly1e3kw"
